,FPR,TPR,AUC,model
116,0.7737226277372263,0.9339622641509434,0.7254682550612863,GNB
117,0.7737226277372263,0.9433962264150944,0.7254682550612863,GNB
118,0.7846715328467153,0.9433962264150944,0.7254682550612863,GNB
119,0.7846715328467153,0.9528301886792453,0.7254682550612863,GNB
120,0.8211678832116789,0.9528301886792453,0.7254682550612863,GNB
121,0.8211678832116789,0.9622641509433962,0.7254682550612863,GNB
122,0.8321167883211679,0.9622641509433962,0.7254682550612863,GNB
123,0.8321167883211679,0.9716981132075472,0.7254682550612863,GNB
124,0.8357664233576643,0.9716981132075472,0.7254682550612863,GNB
125,0.8357664233576643,0.9811320754716981,0.7254682550612863,GNB
126,0.8394160583941606,0.9811320754716981,0.7254682550612863,GNB
127,0.8394160583941606,0.9905660377358491,0.7254682550612863,GNB
128,0.843065693430657,0.9905660377358491,0.7254682550612863,GNB
129,0.843065693430657,1.0,0.7254682550612863,GNB
130,1.0,1.0,0.7254682550612863,GNB
0,0.0,0.0,0.6972524445668641,QDA
1,0.01824817518248175,0.02830188679245283,0.6972524445668641,QDA
2,0.01824817518248175,0.03773584905660377,0.6972524445668641,QDA
3,0.021897810218978103,0.04716981132075472,0.6972524445668641,QDA
4,0.021897810218978103,0.05660377358490566,0.6972524445668641,QDA
5,0.025547445255474453,0.05660377358490566,0.6972524445668641,QDA
6,0.025547445255474453,0.0660377358490566,0.6972524445668641,QDA
7,0.029197080291970802,0.0660377358490566,0.6972524445668641,QDA
8,0.029197080291970802,0.07547169811320754,0.6972524445668641,QDA
9,0.04744525547445255,0.07547169811320754,0.6972524445668641,QDA
10,0.04744525547445255,0.08490566037735849,0.6972524445668641,QDA
11,0.051094890510948905,0.08490566037735849,0.6972524445668641,QDA
12,0.051094890510948905,0.1320754716981132,0.6972524445668641,QDA
13,0.058394160583941604,0.1320754716981132,0.6972524445668641,QDA
14,0.058394160583941604,0.14150943396226415,0.6972524445668641,QDA
15,0.06204379562043796,0.14150943396226415,0.6972524445668641,QDA
16,0.06204379562043796,0.1509433962264151,0.6972524445668641,QDA
17,0.06934306569343066,0.1509433962264151,0.6972524445668641,QDA
18,0.06934306569343066,0.18867924528301888,0.6972524445668641,QDA
19,0.072992700729927,0.18867924528301888,0.6972524445668641,QDA
20,0.072992700729927,0.19811320754716982,0.6972524445668641,QDA
21,0.07664233576642336,0.19811320754716982,0.6972524445668641,QDA
22,0.07664233576642336,0.20754716981132076,0.6972524445668641,QDA
23,0.09854014598540146,0.20754716981132076,0.6972524445668641,QDA
24,0.09854014598540146,0.22641509433962265,0.6972524445668641,QDA
25,0.10218978102189781,0.22641509433962265,0.6972524445668641,QDA
26,0.10218978102189781,0.2358490566037736,0.6972524445668641,QDA
27,0.10583941605839416,0.2358490566037736,0.6972524445668641,QDA
28,0.10583941605839416,0.2641509433962264,0.6972524445668641,QDA
29,0.11678832116788321,0.2641509433962264,0.6972524445668641,QDA
30,0.11678832116788321,0.27358490566037735,0.6972524445668641,QDA
31,0.12043795620437957,0.27358490566037735,0.6972524445668641,QDA
32,0.12043795620437957,0.2830188679245283,0.6972524445668641,QDA
33,0.12773722627737227,0.2830188679245283,0.6972524445668641,QDA
34,0.12773722627737227,0.3018867924528302,0.6972524445668641,QDA
35,0.145985401459854,0.3018867924528302,0.6972524445668641,QDA
36,0.145985401459854,0.330188679245283,0.6972524445668641,QDA
37,0.14963503649635038,0.330188679245283,0.6972524445668641,QDA
38,0.14963503649635038,0.3490566037735849,0.6972524445668641,QDA
39,0.15328467153284672,0.3490566037735849,0.6972524445668641,QDA
40,0.15328467153284672,0.3584905660377358,0.6972524445668641,QDA
41,0.16058394160583941,0.3584905660377358,0.6972524445668641,QDA
42,0.16058394160583941,0.36792452830188677,0.6972524445668641,QDA
43,0.16423357664233576,0.36792452830188677,0.6972524445668641,QDA
44,0.16423357664233576,0.39622641509433965,0.6972524445668641,QDA
45,0.1678832116788321,0.39622641509433965,0.6972524445668641,QDA
46,0.1678832116788321,0.41509433962264153,0.6972524445668641,QDA
47,0.17153284671532848,0.41509433962264153,0.6972524445668641,QDA
48,0.17153284671532848,0.42452830188679247,0.6972524445668641,QDA
49,0.17518248175182483,0.42452830188679247,0.6972524445668641,QDA
50,0.17518248175182483,0.4339622641509434,0.6972524445668641,QDA
51,0.18248175182481752,0.4339622641509434,0.6972524445668641,QDA
52,0.18248175182481752,0.4528301886792453,0.6972524445668641,QDA
53,0.1897810218978102,0.4528301886792453,0.6972524445668641,QDA
54,0.1897810218978102,0.4811320754716981,0.6972524445668641,QDA
55,0.19708029197080293,0.4811320754716981,0.6972524445668641,QDA
56,0.19708029197080293,0.5,0.6972524445668641,QDA
57,0.20437956204379562,0.5,0.6972524445668641,QDA
58,0.20437956204379562,0.5094339622641509,0.6972524445668641,QDA
59,0.2116788321167883,0.5094339622641509,0.6972524445668641,QDA
60,0.2116788321167883,0.5188679245283019,0.6972524445668641,QDA
61,0.23357664233576642,0.5188679245283019,0.6972524445668641,QDA
62,0.23357664233576642,0.5283018867924528,0.6972524445668641,QDA
63,0.23722627737226276,0.5283018867924528,0.6972524445668641,QDA
64,0.23722627737226276,0.5377358490566038,0.6972524445668641,QDA
65,0.24452554744525548,0.5377358490566038,0.6972524445668641,QDA
66,0.24452554744525548,0.5660377358490566,0.6972524445668641,QDA
67,0.24817518248175183,0.5660377358490566,0.6972524445668641,QDA
68,0.24817518248175183,0.5849056603773585,0.6972524445668641,QDA
69,0.26277372262773724,0.5849056603773585,0.6972524445668641,QDA
70,0.26277372262773724,0.6037735849056604,0.6972524445668641,QDA
71,0.2737226277372263,0.6037735849056604,0.6972524445668641,QDA
72,0.2737226277372263,0.6132075471698113,0.6972524445668641,QDA
73,0.2846715328467153,0.6132075471698113,0.6972524445668641,QDA
74,0.2846715328467153,0.6226415094339622,0.6972524445668641,QDA
75,0.29927007299270075,0.6226415094339622,0.6972524445668641,QDA
76,0.29927007299270075,0.6509433962264151,0.6972524445668641,QDA
77,0.3284671532846715,0.6509433962264151,0.6972524445668641,QDA
78,0.3284671532846715,0.660377358490566,0.6972524445668641,QDA
79,0.33211678832116787,0.660377358490566,0.6972524445668641,QDA
80,0.33211678832116787,0.6698113207547169,0.6972524445668641,QDA
81,0.3357664233576642,0.6698113207547169,0.6972524445668641,QDA
82,0.3357664233576642,0.6792452830188679,0.6972524445668641,QDA
83,0.33941605839416056,0.6792452830188679,0.6972524445668641,QDA
84,0.33941605839416056,0.6981132075471698,0.6972524445668641,QDA
85,0.3467153284671533,0.6981132075471698,0.6972524445668641,QDA
86,0.3467153284671533,0.7169811320754716,0.6972524445668641,QDA
87,0.3978102189781022,0.7169811320754716,0.6972524445668641,QDA
88,0.3978102189781022,0.7358490566037735,0.6972524445668641,QDA
89,0.40145985401459855,0.7358490566037735,0.6972524445668641,QDA
90,0.40145985401459855,0.7452830188679245,0.6972524445668641,QDA
91,0.41605839416058393,0.7452830188679245,0.6972524445668641,QDA
92,0.41605839416058393,0.7547169811320755,0.6972524445668641,QDA
93,0.42700729927007297,0.7547169811320755,0.6972524445668641,QDA
94,0.42700729927007297,0.7641509433962265,0.6972524445668641,QDA
95,0.43795620437956206,0.7641509433962265,0.6972524445668641,QDA
96,0.43795620437956206,0.7735849056603774,0.6972524445668641,QDA
97,0.4781021897810219,0.7735849056603774,0.6972524445668641,QDA
98,0.4781021897810219,0.7830188679245284,0.6972524445668641,QDA
99,0.4854014598540146,0.7830188679245284,0.6972524445668641,QDA
100,0.4854014598540146,0.7924528301886793,0.6972524445668641,QDA
101,0.5145985401459854,0.7924528301886793,0.6972524445668641,QDA
102,0.5145985401459854,0.8018867924528302,0.6972524445668641,QDA
103,0.5255474452554745,0.8018867924528302,0.6972524445668641,QDA
104,0.5255474452554745,0.8113207547169812,0.6972524445668641,QDA
105,0.551094890510949,0.8113207547169812,0.6972524445668641,QDA
106,0.551094890510949,0.8207547169811321,0.6972524445668641,QDA
107,0.5802919708029197,0.8207547169811321,0.6972524445668641,QDA
108,0.5802919708029197,0.8301886792452831,0.6972524445668641,QDA
109,0.5912408759124088,0.8301886792452831,0.6972524445668641,QDA
110,0.5912408759124088,0.839622641509434,0.6972524445668641,QDA
111,0.6167883211678832,0.839622641509434,0.6972524445668641,QDA
112,0.6167883211678832,0.8490566037735849,0.6972524445668641,QDA
113,0.6532846715328468,0.8490566037735849,0.6972524445668641,QDA
114,0.6532846715328468,0.8584905660377359,0.6972524445668641,QDA
115,0.6934306569343066,0.8584905660377359,0.6972524445668641,QDA
116,0.6934306569343066,0.8679245283018868,0.6972524445668641,QDA
117,0.7372262773722628,0.8679245283018868,0.6972524445668641,QDA
118,0.7372262773722628,0.8773584905660378,0.6972524445668641,QDA
119,0.7481751824817519,0.8773584905660378,0.6972524445668641,QDA
120,0.7481751824817519,0.8867924528301887,0.6972524445668641,QDA
121,0.7518248175182481,0.8867924528301887,0.6972524445668641,QDA
122,0.7518248175182481,0.8962264150943396,0.6972524445668641,QDA
123,0.7554744525547445,0.8962264150943396,0.6972524445668641,QDA
124,0.7554744525547445,0.9056603773584906,0.6972524445668641,QDA
125,0.7664233576642335,0.9056603773584906,0.6972524445668641,QDA
126,0.7664233576642335,0.9150943396226415,0.6972524445668641,QDA
127,0.7737226277372263,0.9150943396226415,0.6972524445668641,QDA
128,0.7737226277372263,0.9245283018867925,0.6972524445668641,QDA
129,0.8029197080291971,0.9245283018867925,0.6972524445668641,QDA
130,0.8029197080291971,0.9339622641509434,0.6972524445668641,QDA
131,0.8284671532846716,0.9339622641509434,0.6972524445668641,QDA
132,0.8284671532846716,0.9433962264150944,0.6972524445668641,QDA
133,0.8467153284671532,0.9433962264150944,0.6972524445668641,QDA
134,0.8467153284671532,0.9528301886792453,0.6972524445668641,QDA
135,0.8613138686131386,0.9528301886792453,0.6972524445668641,QDA
136,0.8613138686131386,0.9622641509433962,0.6972524445668641,QDA
137,0.9416058394160584,0.9622641509433962,0.6972524445668641,QDA
138,0.9416058394160584,0.9716981132075472,0.6972524445668641,QDA
139,0.9854014598540146,0.9716981132075472,0.6972524445668641,QDA
140,0.9854014598540146,0.9811320754716981,0.6972524445668641,QDA
141,1.0,0.9811320754716981,0.6972524445668641,QDA
142,1.0,1.0,0.6972524445668641,QDA
0,0.0,0.0,0.6742528577330946,SVC
1,0.0,0.009433962264150943,0.6742528577330946,SVC
2,0.0036496350364963502,0.009433962264150943,0.6742528577330946,SVC
3,0.0036496350364963502,0.05660377358490566,0.6742528577330946,SVC
4,0.0072992700729927005,0.05660377358490566,0.6742528577330946,SVC
5,0.0072992700729927005,0.07547169811320754,0.6742528577330946,SVC
6,0.014598540145985401,0.07547169811320754,0.6742528577330946,SVC
7,0.014598540145985401,0.10377358490566038,0.6742528577330946,SVC
8,0.01824817518248175,0.10377358490566038,0.6742528577330946,SVC
9,0.01824817518248175,0.11320754716981132,0.6742528577330946,SVC
10,0.032846715328467155,0.11320754716981132,0.6742528577330946,SVC
11,0.032846715328467155,0.1320754716981132,0.6742528577330946,SVC
12,0.0364963503649635,0.1320754716981132,0.6742528577330946,SVC
13,0.0364963503649635,0.1509433962264151,0.6742528577330946,SVC
14,0.040145985401459854,0.1509433962264151,0.6742528577330946,SVC
15,0.040145985401459854,0.16037735849056603,0.6742528577330946,SVC
16,0.058394160583941604,0.16037735849056603,0.6742528577330946,SVC
17,0.058394160583941604,0.16981132075471697,0.6742528577330946,SVC
18,0.06934306569343066,0.16981132075471697,0.6742528577330946,SVC
19,0.06934306569343066,0.1792452830188679,0.6742528577330946,SVC
20,0.072992700729927,0.1792452830188679,0.6742528577330946,SVC
21,0.072992700729927,0.20754716981132076,0.6742528577330946,SVC
22,0.07664233576642336,0.20754716981132076,0.6742528577330946,SVC
23,0.07664233576642336,0.2169811320754717,0.6742528577330946,SVC
24,0.08029197080291971,0.2169811320754717,0.6742528577330946,SVC
25,0.08029197080291971,0.2358490566037736,0.6742528577330946,SVC
26,0.08394160583941605,0.2358490566037736,0.6742528577330946,SVC
27,0.08394160583941605,0.2641509433962264,0.6742528577330946,SVC
28,0.08759124087591241,0.2641509433962264,0.6742528577330946,SVC
29,0.08759124087591241,0.29245283018867924,0.6742528577330946,SVC
30,0.09124087591240876,0.29245283018867924,0.6742528577330946,SVC
31,0.09124087591240876,0.3113207547169811,0.6742528577330946,SVC
32,0.09854014598540146,0.3113207547169811,0.6742528577330946,SVC
33,0.09854014598540146,0.32075471698113206,0.6742528577330946,SVC
34,0.12773722627737227,0.32075471698113206,0.6742528577330946,SVC
35,0.12773722627737227,0.33962264150943394,0.6742528577330946,SVC
36,0.13138686131386862,0.33962264150943394,0.6742528577330946,SVC
37,0.13138686131386862,0.3490566037735849,0.6742528577330946,SVC
38,0.13503649635036497,0.3490566037735849,0.6742528577330946,SVC
39,0.13503649635036497,0.3584905660377358,0.6742528577330946,SVC
40,0.1386861313868613,0.3584905660377358,0.6742528577330946,SVC
41,0.1386861313868613,0.37735849056603776,0.6742528577330946,SVC
42,0.145985401459854,0.37735849056603776,0.6742528577330946,SVC
43,0.145985401459854,0.3867924528301887,0.6742528577330946,SVC
44,0.16423357664233576,0.3867924528301887,0.6742528577330946,SVC
45,0.16423357664233576,0.39622641509433965,0.6742528577330946,SVC
46,0.1678832116788321,0.39622641509433965,0.6742528577330946,SVC
47,0.1678832116788321,0.4056603773584906,0.6742528577330946,SVC
48,0.17153284671532848,0.4056603773584906,0.6742528577330946,SVC
49,0.17153284671532848,0.42452830188679247,0.6742528577330946,SVC
50,0.18613138686131386,0.42452830188679247,0.6742528577330946,SVC
51,0.18613138686131386,0.4716981132075472,0.6742528577330946,SVC
52,0.19343065693430658,0.4716981132075472,0.6742528577330946,SVC
53,0.19343065693430658,0.4811320754716981,0.6742528577330946,SVC
54,0.22262773722627738,0.4811320754716981,0.6742528577330946,SVC
55,0.22262773722627738,0.5,0.6742528577330946,SVC
56,0.24817518248175183,0.5,0.6742528577330946,SVC
57,0.24817518248175183,0.5094339622641509,0.6742528577330946,SVC
58,0.2518248175182482,0.5094339622641509,0.6742528577330946,SVC
59,0.2518248175182482,0.5188679245283019,0.6742528577330946,SVC
60,0.2591240875912409,0.5188679245283019,0.6742528577330946,SVC
61,0.2591240875912409,0.5283018867924528,0.6742528577330946,SVC
62,0.2664233576642336,0.5283018867924528,0.6742528577330946,SVC
63,0.2664233576642336,0.5377358490566038,0.6742528577330946,SVC
64,0.3029197080291971,0.5377358490566038,0.6742528577330946,SVC
65,0.3029197080291971,0.5471698113207547,0.6742528577330946,SVC
66,0.30656934306569344,0.5471698113207547,0.6742528577330946,SVC
67,0.30656934306569344,0.5566037735849056,0.6742528577330946,SVC
68,0.3102189781021898,0.5566037735849056,0.6742528577330946,SVC
69,0.3102189781021898,0.5660377358490566,0.6742528577330946,SVC
70,0.3175182481751825,0.5660377358490566,0.6742528577330946,SVC
71,0.3175182481751825,0.5849056603773585,0.6742528577330946,SVC
72,0.3248175182481752,0.5849056603773585,0.6742528577330946,SVC
73,0.3248175182481752,0.6132075471698113,0.6742528577330946,SVC
74,0.3284671532846715,0.6132075471698113,0.6742528577330946,SVC
75,0.3284671532846715,0.6226415094339622,0.6742528577330946,SVC
76,0.354014598540146,0.6226415094339622,0.6742528577330946,SVC
77,0.354014598540146,0.6415094339622641,0.6742528577330946,SVC
78,0.3613138686131387,0.6415094339622641,0.6742528577330946,SVC
79,0.3613138686131387,0.6509433962264151,0.6742528577330946,SVC
80,0.3722627737226277,0.6509433962264151,0.6742528577330946,SVC
81,0.3722627737226277,0.6698113207547169,0.6742528577330946,SVC
82,0.4051094890510949,0.6698113207547169,0.6742528577330946,SVC
83,0.4051094890510949,0.6792452830188679,0.6742528577330946,SVC
84,0.42700729927007297,0.6792452830188679,0.6742528577330946,SVC
85,0.42700729927007297,0.6886792452830188,0.6742528577330946,SVC
86,0.4343065693430657,0.6886792452830188,0.6742528577330946,SVC
87,0.4343065693430657,0.6981132075471698,0.6742528577330946,SVC
88,0.43795620437956206,0.6981132075471698,0.6742528577330946,SVC
89,0.43795620437956206,0.7075471698113207,0.6742528577330946,SVC
90,0.45985401459854014,0.7075471698113207,0.6742528577330946,SVC
91,0.45985401459854014,0.7169811320754716,0.6742528577330946,SVC
92,0.46715328467153283,0.7169811320754716,0.6742528577330946,SVC
93,0.46715328467153283,0.7264150943396226,0.6742528577330946,SVC
94,0.4744525547445255,0.7264150943396226,0.6742528577330946,SVC
95,0.4744525547445255,0.7358490566037735,0.6742528577330946,SVC
96,0.5036496350364964,0.7358490566037735,0.6742528577330946,SVC
97,0.5036496350364964,0.7547169811320755,0.6742528577330946,SVC
98,0.5474452554744526,0.7547169811320755,0.6742528577330946,SVC
99,0.5474452554744526,0.7641509433962265,0.6742528577330946,SVC
100,0.5656934306569343,0.7641509433962265,0.6742528577330946,SVC
101,0.5656934306569343,0.7735849056603774,0.6742528577330946,SVC
102,0.5948905109489051,0.7735849056603774,0.6742528577330946,SVC
103,0.5948905109489051,0.7830188679245284,0.6742528577330946,SVC
104,0.6058394160583942,0.7830188679245284,0.6742528577330946,SVC
105,0.6058394160583942,0.7924528301886793,0.6742528577330946,SVC
106,0.6459854014598541,0.7924528301886793,0.6742528577330946,SVC
107,0.6459854014598541,0.8018867924528302,0.6742528577330946,SVC
108,0.6605839416058394,0.8018867924528302,0.6742528577330946,SVC
109,0.6605839416058394,0.8113207547169812,0.6742528577330946,SVC
110,0.6788321167883211,0.8113207547169812,0.6742528577330946,SVC
111,0.6788321167883211,0.8301886792452831,0.6742528577330946,SVC
112,0.6897810218978102,0.8301886792452831,0.6742528577330946,SVC
113,0.6897810218978102,0.839622641509434,0.6742528577330946,SVC
114,0.6970802919708029,0.839622641509434,0.6742528577330946,SVC
115,0.6970802919708029,0.8490566037735849,0.6742528577330946,SVC
116,0.7408759124087592,0.8490566037735849,0.6742528577330946,SVC
117,0.7408759124087592,0.8584905660377359,0.6742528577330946,SVC
118,0.7554744525547445,0.8584905660377359,0.6742528577330946,SVC
119,0.7554744525547445,0.8679245283018868,0.6742528577330946,SVC
120,0.791970802919708,0.8679245283018868,0.6742528577330946,SVC
121,0.791970802919708,0.8773584905660378,0.6742528577330946,SVC
122,0.7956204379562044,0.8773584905660378,0.6742528577330946,SVC
123,0.7956204379562044,0.8867924528301887,0.6742528577330946,SVC
124,0.8029197080291971,0.8867924528301887,0.6742528577330946,SVC
125,0.8029197080291971,0.9056603773584906,0.6742528577330946,SVC
126,0.8248175182481752,0.9056603773584906,0.6742528577330946,SVC
127,0.8248175182481752,0.9150943396226415,0.6742528577330946,SVC
128,0.8357664233576643,0.9150943396226415,0.6742528577330946,SVC
129,0.8357664233576643,0.9245283018867925,0.6742528577330946,SVC
130,0.8467153284671532,0.9245283018867925,0.6742528577330946,SVC
131,0.8467153284671532,0.9433962264150944,0.6742528577330946,SVC
132,0.864963503649635,0.9433962264150944,0.6742528577330946,SVC
133,0.864963503649635,0.9528301886792453,0.6742528577330946,SVC
134,0.8722627737226277,0.9528301886792453,0.6742528577330946,SVC
135,0.8722627737226277,0.9716981132075472,0.6742528577330946,SVC
136,0.9452554744525548,0.9716981132075472,0.6742528577330946,SVC
137,0.9452554744525548,0.9811320754716981,0.6742528577330946,SVC
138,0.948905109489051,0.9811320754716981,0.6742528577330946,SVC
139,0.948905109489051,0.9905660377358491,0.6742528577330946,SVC
140,0.9635036496350365,0.9905660377358491,0.6742528577330946,SVC
141,0.9635036496350365,1.0,0.6742528577330946,SVC
142,1.0,1.0,0.6742528577330946,SVC
